TIMESTAMP_DAY,TID,CLICKS,IMPRESSIONS
6/11/17,bbe3186f50cfdeb8,0,0
6/16/17,9eaa087664f4fd4a,0,0
6/12/17,42a2ab706cbcaf9b,0,0
6/25/17,19aa018649279dbd,0,0
6/17/17,d442d2aa7192585d,0,0
6/23/17,6fa775668fdccd7c,0,0
6/17/17,61d8b4091f23056f,0,0
6/11/17,3353cdc97eb81425,0,0
6/17/17,aa1dbb07f9b003bd,0,0
6/14/17,18682a0eb38d9f06,0,0
6/8/17,271c31e161322173,0,0
6/11/17,71b745bd6e8511fb,0,0
6/21/17,412c2392a637b90c,0,0
5/27/17,d5aad5ff7c136e1d,0,2
6/7/17,eb566d2dbda6af4a,0,0
6/1/17,fe4aef876ae5c73f,0,0
6/25/17,e98937f978f1b618,0,0
6/1/17,eddbc86de8bc7435,0,0
6/18/17,af13fb7f55efdb6d,0,1
6/6/17,dc8b31b068ccb37d,0,0
5/28/17,90c957a9ac6facfe,0,0
5/31/17,48e40f54a2af29b,2,2
6/4/17,fea9606f1d9baf6d,0,0
6/12/17,ff966cf07ab0512b,0,6
6/22/17,752fd9b268f00210,0,0
6/18/17,4c4864568aa2b682,0,0
6/19/17,f5d94b22898cc01c,0,0
6/8/17,1a347bde5ef4669,0,0
6/19/17,56e0fcfda69cff31,0,0
6/19/17,13ee55ad93d1c9ed,0,0
6/25/17,7e66f84e0eaef3f1,0,0
6/13/17,f6dc0e305dc28ad9,0,0
6/20/17,c088b72cfa0d231a,0,0
5/28/17,b76cf9de3360ae0d,0,0
6/7/17,37f578e2f4348906,0,0
6/6/17,eab1d64ab24e7817,0,0
6/22/17,a39f73c8d4b22b2e,0,0
6/18/17,e7ef0fdef56ee075,0,0
6/23/17,6762f8ac7824e8e,0,0
6/13/17,c462559e19a40c21,0,0
6/25/17,fb2b3b33c3955bee,0,0
6/7/17,df9643ce4cc30724,0,0
6/4/17,37c62f0aefda4563,0,0
6/12/17,781c5d7f582339f1,0,0
6/13/17,1c17bf756bb7ecda,0,0
6/8/17,957583eb8eecd57b,0,3
6/12/17,8d295f5ff8906e84,0,0
6/14/17,2a3774ddc26af5f7,0,0
6/6/17,dd6ea544500a699b,0,0
6/20/17,7a1d3d2cc7e89d2e,0,0
5/28/17,32bfc9f6375e36a,0,0
6/24/17,7c14b3689b6c7f17,0,0
5/28/17,b9bf8d09a54e1d9f,0,0
6/24/17,c3d6be0fe448d0f9,1,15
6/10/17,13f9beb020fdb03b,0,11
6/15/17,b6af374c9fdf282f,0,0
6/8/17,55c627f9a34c33ce,0,0
6/25/17,735b030879cf7ccb,0,0
6/11/17,ecdae09c3dc7e44f,0,0
6/24/17,4eecac2b97c96562,0,0
6/19/17,b58a84d5519be175,0,0
6/14/17,c85ab5d318df59c0,0,0
6/13/17,9feace2f6110270e,0,0
6/13/17,d45ba6105b45fe68,0,4
6/21/17,b46fe84a9af48dd8,0,0
6/14/17,d018eb6d13c2fb21,0,0
6/15/17,21993a9d068a2930,0,0
6/21/17,e7cd4d4b59677ae4,0,0
6/19/17,382dc0b712f5608c,0,0
6/13/17,78bd91cdc09411a7,0,0
6/18/17,66045db3d72de59f,0,22
6/20/17,ae33cf743c3e880a,0,0
5/29/17,a444db56e0456adc,1,2
6/5/17,7824885653dc3b38,0,0
6/11/17,3ec163206be4ce18,0,0
6/25/17,bb3b1702d141e57b,0,0
6/3/17,2735650e3738eb6,0,0
6/18/17,6f654e40197ecd5c,0,0
6/4/17,be8de5344cf801f1,0,0
6/20/17,16a8d83c86a28eeb,0,0
6/24/17,510f17965745dc82,0,0
6/3/17,ecb5a95345058f4,0,0
6/23/17,6cf337e03fcf6390,0,0
6/17/17,64abf0f6fc9550fe,0,0
6/8/17,2ac8613452e322e,0,0
6/6/17,6422b1bf67656364,0,4
6/22/17,888f54de7da589ec,0,0
6/10/17,fb321d123ffc8e38,0,0
6/23/17,90a24e742d4ab726,0,0
6/22/17,eb47cf29d61dd959,0,0
6/19/17,801b79b65f598fa6,0,0
6/20/17,8b366e20edfbdd8a,0,0
6/1/17,d580019691539573,0,0
6/12/17,12ec7e2a593e36e7,0,0
6/13/17,b96e7a8ae248ae15,0,0
6/22/17,72b8166040b08d5a,0,0
6/21/17,fc18671b82907058,0,0
5/29/17,8e4c2c9b1b9572d4,0,0
6/5/17,d1d2a362bdc08f20,0,0
6/17/17,a4715c6b29e91fb7,0,0
6/6/17,5161550cff7d8577,0,0
6/18/17,9fa92369a0e67373,0,0
6/18/17,5ab661491573c1db,0,0
6/11/17,1436247c4a310264,0,0
6/21/17,edb5114bebb8fab,0,0
6/2/17,20d7f6ea49c28897,0,0
6/9/17,7d7aabc56d7c075e,0,0
6/14/17,12736d84602ad3c,0,0
5/31/17,dc9430486350fda4,0,0
6/11/17,9bcbf2f7c6edb009,0,0
6/1/17,ec716e0ac2461134,0,0
6/12/17,9de0129b290b6bd1,0,0
5/30/17,575c9f2015d67a7a,1,3
6/25/17,c53141519a2e9d2,0,0
6/24/17,564f63dca177ffaf,0,0
6/13/17,624b4bfbbb1b8163,0,0
6/1/17,40863b7aed0ebc42,0,0
6/22/17,5c1060a46447095e,0,0
6/21/17,d11685f9aa9d3185,0,0
6/10/17,b432819d7b17f931,0,0
6/23/17,88f7cccc78532d31,0,0
6/19/17,f3b5c32de912f69f,0,0
6/10/17,c9841581399d4dfe,0,0
6/6/17,49d29c22380ca312,0,26
6/16/17,55aba6a938ab9a1d,0,0
6/25/17,55faa962fc91a756,0,0
6/18/17,4b3eccbd2b8ae185,0,0
5/30/17,85e72b4508e72d39,0,0
6/15/17,bb8187a656e2313d,0,0
6/7/17,5d8247c85269c153,0,0
6/18/17,a0fb2dfcfeaf8ab2,0,0
6/17/17,bc5f02aa6a30b725,0,0
6/3/17,75cae2a5be2deb1c,0,0
6/22/17,ddc6b047a56c3be3,0,0
6/21/17,f17b75b090cbc9bb,0,1
6/14/17,8380a6a1fabc5f21,0,0
6/24/17,be65e57e3d728c61,0,0
6/19/17,8d2be78faebebf65,0,0
5/30/17,fb424d1b3b3701e,0,0
6/9/17,cb2080bd6d5d6415,0,0
5/27/17,5f4575fd4653fc6a,0,0
6/19/17,a47364a4eca63bcf,0,0
6/23/17,327d1c1c54235b07,0,0
6/11/17,11053e86572aea75,0,0
6/19/17,8682e7ea684729cd,0,0
6/24/17,60988535312fb725,0,7
6/16/17,efdac6d973e66286,0,0
6/15/17,d693aa9bfbdf51f3,0,0
6/2/17,486482e60333d183,0,0
6/5/17,804a1403c6ea92ae,0,0
6/12/17,cea9d4d78afd42a8,0,0
6/13/17,5687970924b59bc7,0,0
6/16/17,8c23e34f318e5fd9,0,0
6/16/17,266025fe9c5bea4a,0,19
6/20/17,8184e502a20aab48,0,0
6/15/17,c6335cbd9ce54b0,0,0
6/25/17,bcab41ce6c7e74f1,1,12
6/16/17,6f798a73185e1d4f,0,0
6/7/17,ffdcb6cea964c95b,0,0
6/22/17,e8177cbc0d7866ad,0,0
6/17/17,86826727241b4f6c,0,0
5/30/17,f4f1e08a9324552c,0,0
6/7/17,eb0b445012c7eb6a,0,0
6/16/17,86bae71920ad8b91,0,0
6/14/17,f98f898d21df1c20,0,0
6/18/17,7ef1b8f500c75e89,1,14
6/19/17,43220c9c0a4901d0,0,0
6/11/17,ee6dc3e8d654a351,0,0
6/25/17,2a464a4013fb2be4,0,0
6/16/17,e0a439d83a165e5a,0,0
6/5/17,22b2f0e547ca1b92,0,0
6/20/17,7fc615ea380e3080,0,14
6/22/17,f6d65951eb4231b8,0,0
6/23/17,de7490dcd19210b1,0,0
6/15/17,c65433dbc010c1a3,0,0
6/14/17,4ab960f1e0d0ca59,0,0
6/25/17,f6414af43aec1b84,0,0
6/24/17,c7f6f6545767d8da,0,1
6/22/17,8a2a4fdd08bd5761,1,13
6/24/17,ab0e2a591b01cb84,0,0
6/18/17,17ac5b0219ec4395,0,0
6/18/17,f893c24004be9516,0,0
6/11/17,469c9a3ac200030e,0,0
6/24/17,87b4040c290dc234,0,1
6/14/17,4371825f653975fe,0,0
6/3/17,e6f00cc84eac707c,0,0
6/17/17,58451fd0862729c4,0,0
6/8/17,2334deb5ecb630bf,0,0
6/7/17,89d9b48fa1958780,0,0
6/8/17,35c6af052a530687,0,0
6/9/17,592a731f5bf69ada,0,0
6/1/17,40eec3cc6b4a306b,0,0
6/9/17,ab1ae294e09db791,0,0
6/20/17,79cabd888d9fa8a4,0,0
6/11/17,1f8987705415c16b,0,0
6/24/17,158110b478e48875,0,0
6/2/17,d8565fe953a7348c,0,0
6/14/17,e64adc6999f5d0aa,0,0
6/17/17,81492f0618bd3954,4,44
6/13/17,8b39b9aa1c70222e,0,0
6/9/17,f3c5048a760b222d,0,0
6/14/17,d7788d103776b5b5,0,4
5/30/17,a47e7a9391914ba4,0,0
6/21/17,3deff011df3d0424,0,0
6/25/17,fb486bea5c7ce6c6,0,0
6/18/17,4970dc0b3367b8ca,0,0
6/13/17,bf06324317d0a143,0,0
6/16/17,a63d466042c3ae68,0,0
6/25/17,6a212807b11cc72f,0,0
5/31/17,801b79b65f598fa6,0,0
5/28/17,ee75a6be370843f9,0,0
6/7/17,e00c062d2b8b2cb8,0,1
6/6/17,91bc9199d2af07a1,0,0
6/23/17,8ed55f6abb4cbe2b,0,0
6/14/17,85d3c126cc5adfc,0,1
6/22/17,cec677af98fa748b,0,0
6/18/17,4315ce68f0de168b,0,0
6/16/17,e155cf944cd9a6c6,0,0
6/16/17,95ba7a5d3572dd04,0,0
5/27/17,545c669b4b0430a2,0,0
6/4/17,2992c80ef12dc1a4,0,0
6/14/17,c39cbfcf1e8246dd,0,7
6/21/17,9f0f099f291c0864,0,0
6/25/17,27c8946414dfd7,0,0
6/7/17,379b6da45de0feb9,0,8
6/22/17,f5739fa9b950bb74,0,0
6/6/17,3a7c0bbdbd1fc8dd,0,0
6/21/17,3c1b32bfe2331aaf,0,0
6/22/17,e27c59aed96dc769,1,2
6/23/17,a3c176240f243f58,0,0
6/13/17,6d67b81e08451823,0,0
6/13/17,43d62044304fd212,0,0
6/25/17,ba7a26f691bc6c32,0,0
5/29/17,2bdc6d872905cd8d,0,2
6/10/17,77f88cad9339e2a3,0,13
6/23/17,f6262ca21fe39979,0,0
6/3/17,88355456798daea8,0,0
6/7/17,3e528e72126dffd3,0,12
6/22/17,6f544f490bbd6e08,0,0
6/13/17,a389e02d828ed60d,0,0
6/14/17,7e1ee6743cc8b5d8,0,0
6/19/17,a3ca65ef18fd4e11,0,0
6/22/17,1ad9e310b3502958,0,0
6/6/17,a87a0c190be24da2,0,0
6/7/17,ade1e6f831148f15,0,0
6/9/17,27692d4e9c5c1f57,0,0
6/20/17,1f541f569c257eec,0,0
6/20/17,c1412eb300b3f35,0,0
6/22/17,4fee1ded7fd7b685,0,0
6/13/17,ff8e43467143c803,0,0
6/21/17,f166104b97c1f7fd,0,0
6/24/17,1ae9b6e391b3ee2b,0,0
6/3/17,f7edb93aaede8b44,0,0
6/3/17,31e27b6588236e99,0,0
6/5/17,9cb02e6c761a42f2,0,1
6/8/17,4f01ec736125a28b,0,0
6/22/17,4cae6d72319132c8,0,0
6/25/17,eb1bea6e8b7c816e,0,0
6/8/17,fc82ce1cee00647,0,8
6/21/17,34d8bc53a425c128,0,0
6/6/17,4f1f7c0ccb247475,0,0
6/17/17,f2f6d0aed18aaae6,0,0
5/30/17,a67cf2b70ab10c26,0,0
6/19/17,df14a868ab49ff36,0,0
6/14/17,1e04564c53e99f25,0,0
5/28/17,a862cdbe0428b5ab,0,0
6/16/17,d5c5e403a99f1c6b,0,0
6/16/17,b07fd454dc43502c,0,0
6/19/17,32147dad061cf69e,0,0
6/16/17,171d820fff1fc20c,0,3
6/6/17,fb2b3b33c3955bee,0,0
6/10/17,d6baa115a41e51cd,0,0
6/24/17,7fd3abe0ddf561bf,0,0
6/25/17,7295f9551949d700,0,0
6/17/17,72106f2c013ad652,0,0
6/2/17,7113d536efc0291,0,0
6/1/17,2d9cfa7c15f0c68a,0,0
6/8/17,f0af30aabcc73384,0,0
5/31/17,ed054b85996ad218,0,0
6/13/17,7789388db8e85240,0,0
5/29/17,8e86e27e55340750,0,0
6/8/17,ef1733565ef335cb,0,0
6/18/17,dce26cee51adc623,0,0
6/2/17,48e01304db9e0420,0,0
6/20/17,70d0c9d92b095aeb,0,0
6/12/17,1d3fe49ef261b86b,0,0
5/30/17,b6e42200b82953dc,0,3
6/10/17,b9b356f5f6b3dccc,0,0
6/6/17,1fc81cffb5cf3de7,0,0
6/18/17,91bc9199d2af07a1,0,0
6/22/17,d8ad698f3046f0d6,0,0
5/30/17,5b389946a87972c8,0,0
6/8/17,e1ab8cd20a557a3f,0,0
6/16/17,d5696f093baca969,0,0
6/22/17,fa70db68905a0069,0,0
6/1/17,ff6c6a9768c661ed,0,0
6/8/17,a95955d963f33ab4,0,23
6/8/17,dcb8ce12a5e300b9,0,0
6/15/17,ed0426c557b4079c,0,0
6/11/17,3cce1c0d6daf9979,0,0
6/21/17,a1ebd10b774499e3,0,0
6/1/17,177decb49078be85,0,0
6/19/17,5fb18b6a4ec4e6d6,0,0
6/7/17,229340f82d567d2e,2,10
6/10/17,5d1efa8c6e83b795,0,0
6/4/17,37f578e2f4348906,0,0
6/23/17,9fd1148e6a96338d,0,0
6/14/17,b26af76e67976411,0,0
6/9/17,65c1d1abd484709d,0,0
6/19/17,2c1902f0b87af6ba,0,0
6/5/17,2807a6aa2a89a6ad,0,0
6/25/17,9230001f334cc57d,0,0
6/19/17,54bdb8a2ed711e68,0,0
6/14/17,d885cbdb048001a2,0,0
6/25/17,a834bc9890dde8b2,0,0
6/9/17,dd7a5edd817c09b1,0,0
6/25/17,ca75d9f327ef0226,0,0
6/8/17,ae394dd9dd1d0ec0,0,0
6/11/17,accf1457fbd46d2a,0,2
6/10/17,f9f08be67fcb4842,0,0
6/20/17,4a54fc710edbc72a,0,0
6/23/17,be2bd7adbb88111f,0,0
6/16/17,d7a0eb22acb0ebff,0,0
6/11/17,d9dabd84ca84f01b,0,0
6/18/17,e8c2ffea3330bfde,0,0
6/10/17,8278e6e2652472cd,0,0
6/15/17,3f4b8d17d0fabc6d,0,0
6/2/17,5237be06c902b1d2,0,0
6/17/17,d288ac04b665d278,0,3
6/25/17,258c0ba11eebdf12,0,0
6/22/17,1c59da9326237aa0,0,16
6/24/17,ad17f91ed4dcba3d,0,0
6/23/17,80214cda61d272fa,0,0
6/6/17,e017602c967b79cc,0,0
6/18/17,69cea98d8d48bda,0,0
6/8/17,9985cf3b6344264b,0,0
6/14/17,bd815330382f17c9,0,0
5/31/17,2ce396f9c07588ba,0,0
6/21/17,b310fa864cb099b9,0,0
6/20/17,7ddcc30b89609322,0,0
6/21/17,bc2232e760b079f,0,0
5/31/17,c41a3fe0340c802,0,0
5/30/17,f05e20bdeda1ca4c,0,0
6/15/17,e26df1357baa415c,0,0
6/1/17,922fa7404a9a3b2,0,0
6/17/17,7a8d7cb784477d13,0,0
6/12/17,a7e06a9f03bc5df5,0,20
6/3/17,fdb971554645ce14,0,0
6/3/17,347ed982759312e,0,0
6/16/17,35815560ba6c4edb,0,0
6/21/17,22c63c0a588e10d1,0,0
6/16/17,67573029842a4960,0,0
6/13/17,863b649ce698b550,0,0
6/11/17,d4dd0cf46cce90ca,0,0
6/23/17,8597bd83216bb2b7,0,0
6/1/17,fec8f5556889341,0,0
6/4/17,f8734d09878e39c2,0,0
6/25/17,d14dfcbd956f6b46,0,0
6/3/17,1d3fe49ef261b86b,0,0
6/25/17,a685e11a74cbb76b,0,0
6/6/17,74856c82afec4bdf,0,0
6/21/17,a6fa63c7f2390d2f,0,0
6/24/17,69d07503548e365f,0,0
6/9/17,1b47c4417ef34cd9,0,0
5/29/17,e763f15c6d13ac82,0,0
6/20/17,f2001f02bcece280,0,0
6/2/17,f0e874d77cb5a923,0,0
6/20/17,a0be431b78361f59,0,0
6/21/17,57c4e4226bd3db4b,0,5
6/6/17,bfb2c2421299b16b,0,0
6/21/17,822894177018cd6b,0,0
6/20/17,28071a8b0acb3625,0,1
6/18/17,bdb9e42bdcdab5e7,0,0
6/20/17,433eb59133c2fcc7,0,0
6/18/17,4e91ae0b42c5cbe5,0,0
6/13/17,20878266d3101478,0,0
6/20/17,def2cb2c83a01872,0,0
6/20/17,59ea2d6bfeefd732,0,1
6/24/17,6568b3f13d37b252,0,0
6/12/17,e24ad6791f46184d,0,0
5/30/17,738867ff0e2fb07c,0,0
6/7/17,c7f0c78610ed2b16,0,0
6/7/17,ff5d7699e2dd0a21,0,0
6/8/17,85cb31762ddac0b0,0,1
6/14/17,b2f51ba4e93a082b,0,0
6/23/17,b57476a1414d22e6,0,2
6/23/17,bbf81cbf03d09500,0,0
6/14/17,ba1c202627310b85,0,0
6/11/17,6f3a9790c106643e,0,0
6/24/17,664e58dbc10bb448,0,0
6/23/17,1077a94260e91421,0,0
6/23/17,972a0995cb3410a6,0,0
6/25/17,f192f60a2123a7c4,0,0
6/25/17,b0425fa92ff2b334,0,0
6/22/17,b167da0398324517,0,0
6/18/17,cf8867c8508da2da,0,0
6/23/17,2d18cd8f1712dc2a,0,0
6/18/17,d49690f18fdb7474,0,0
6/5/17,d80f53a065c46053,0,0
6/10/17,ca4bd41b87a62282,0,0
6/14/17,c8750a706e027199,0,0
6/17/17,c586034e550c1df4,0,0
6/16/17,234e598201f0cd47,0,0
6/15/17,a7887c66cf11ceee,0,0
6/12/17,1ff394494959d145,0,0
6/25/17,fc432dcbdb8b71f,0,0
6/22/17,f14ddb615a519962,0,19
6/5/17,44ee84776d2dfa92,0,0
6/9/17,5b3f4dbfec55e20e,0,0
6/6/17,371bbc880a627e12,0,0
6/8/17,2c542ca53bf9945a,0,0
6/23/17,85b2a005110c057b,0,0
6/24/17,e492ca90511f3fad,0,0
6/13/17,b614d3b3bf888293,0,0
6/10/17,79a34213fff24fc1,0,37
6/3/17,b3fa0198c9b17ef9,0,0
6/20/17,43ee7cc8fb17bd8a,0,0
6/11/17,685de5028e8c7684,0,0
5/31/17,b8b1726895b3eff1,0,0
6/2/17,abba654976587759,0,0
6/15/17,20527496eb92530c,0,0
6/17/17,e434236445c65099,0,0
6/22/17,84f1b3224a4b0628,0,0
6/25/17,ee960a8b2a9f2691,0,0
6/16/17,3723d8e1422dd09a,0,0
6/14/17,f3c5048a760b222d,0,0
6/22/17,1a25d3437297b39f,0,0
6/23/17,7b0af23945e5f4b4,2,39
6/11/17,a588c13ae62ddc86,0,23
6/14/17,b34355fc703b784c,0,0
6/25/17,895fb86c535328d8,0,0
6/25/17,bcc1f2a511017eef,0,0
6/6/17,90c957a9ac6facfe,0,0
6/9/17,9d687e893d476732,0,0
6/12/17,fde2d950a218fdba,0,0
6/3/17,9b9e37190fa29e36,0,0
6/18/17,715e220596f30649,0,10
6/2/17,a909550509e15ebd,0,0
6/5/17,33f21640a82386a8,0,0
6/19/17,99b6589918ad8f6e,0,0
6/20/17,9dfb45a75bd5ccca,0,0
6/11/17,b95ffd054f657747,0,0
6/25/17,6466f4274f96335a,0,0
6/21/17,543ed09dd6bd66a2,1,18
6/19/17,459d55a96612b514,0,0
6/7/17,5e46fb2a2899d58d,0,0
6/20/17,63922381aa751f76,0,0
6/18/17,40c261b6f06794ce,0,0
6/13/17,5450796c85d51b1e,0,0
6/18/17,62fc9c57d1693dbf,0,0
6/1/17,19cc134989a8db94,0,0
6/16/17,6429da1f0be5e66f,0,0
6/2/17,31e27b6588236e99,0,0
6/16/17,fb461e715e160541,0,0
6/24/17,c030fc0643c98e8b,0,0
6/9/17,88c417153d31b55,0,0
6/16/17,c906d757211aa8a6,0,0
6/19/17,d30e11dd12c725a0,0,0
6/9/17,3b94ef281ad861ae,0,0
6/17/17,df67a4cd627e85e8,0,0
6/19/17,b22e77414b25fee1,0,0
5/27/17,6429da1f0be5e66f,0,0
5/30/17,c0add5c57ca24bb3,0,0
6/20/17,77796f99f7f33736,0,0
6/25/17,c7561aeeb996559b,0,0
6/8/17,e5839370abe03280,0,0
6/13/17,4bdf95ded0066283,0,0
6/10/17,53060e3d2d8858c5,0,0
6/19/17,ba7c66edef02e552,0,0
6/10/17,ac1a62bb26c769d6,0,0
6/21/17,ce9b7dd31eec6185,0,0
6/16/17,a993cb556215b6ce,0,0
6/3/17,205add62a2778d9d,0,0
6/24/17,709386ec2c174d7,0,0
6/21/17,66ab347c23db7bda,0,1
6/14/17,d371572b50135dbc,0,0
6/14/17,7ac006ae212bbfaf,0,0
6/12/17,3b94ef281ad861ae,0,0
6/24/17,60dd02bb2208f06e,0,0
6/25/17,aeeafd425b3ce13a,0,0
6/6/17,fa833727492b5ad2,0,0
6/21/17,3c3e4e6a3d9e7f11,0,0
6/15/17,ddb2f9848f8cd5fd,0,0
6/20/17,25a98ccf1ccfbae5,0,0
6/7/17,ed336f9c758f3352,0,0
5/31/17,f6a4f52c7d79be8,0,0
6/22/17,1060f591e0c72baf,0,0
6/22/17,64e7e46095bd63e2,0,0
6/8/17,d9b61b1aab364e6b,0,0
6/9/17,56c93b7b3c44e647,0,0
6/7/17,d2eee224d4191f66,0,0
6/25/17,1d24320382ed77f1,0,22
6/24/17,33c33ec48b3f9eac,0,0
6/15/17,9d31e8cd7b52eb3a,0,0
6/18/17,b55764f269d8a2ff,0,0
6/5/17,158bcf2b03b14df0,0,0
6/17/17,a9d7d19563f8ede5,0,0
6/23/17,13f9beb020fdb03b,0,4
6/2/17,20244ab636d9e0a2,0,1
5/27/17,a993cb556215b6ce,0,0
6/21/17,107d1d31e387b3c8,0,0
6/21/17,b1a7fef649b55c38,0,0
6/16/17,94707b28eeed592c,0,0
6/17/17,600ab9f9759372f1,0,0
6/9/17,1071bf037cad5788,0,0
6/13/17,db21ead5fc9bc1e9,0,0
6/16/17,ab5603c86f63fdd,0,0
6/21/17,945b48cffaac58b7,0,0
6/13/17,7e202f5370185739,0,0
6/19/17,fb561481663c66e0,0,0
6/4/17,5bda19893e5e7df0,0,0
6/16/17,b22e77414b25fee1,0,0
6/2/17,7d8d8ceb7f15b433,0,0
6/12/17,c1cb51ea2fc45f75,0,0
6/17/17,83d94466a3d14d50,0,0
6/11/17,fe253b4c63f0f7e,0,0
6/23/17,80d70c7bb3c9efd3,0,0
6/7/17,a0aa863ce7cc89da,0,0
6/8/17,2eb9f3e480cf88b5,0,0
6/17/17,b5a46afebd0ade99,0,0
6/18/17,6a6adc0a7633ac3a,0,0
6/5/17,acb158780c686c5a,0,0
6/22/17,9c2c330e3826799f,0,0
6/16/17,69d72acb5dae8f65,0,0
6/4/17,b620c8fbab30e660,0,0
6/3/17,b626cd2f058f9ded,0,0
6/6/17,34822d28563c6780,0,0
6/12/17,bdcd5cbf335f967,0,0
6/19/17,4d6eca57ea66f12b,0,0
6/22/17,9d85fdbbca2fa2a0,0,0
6/24/17,d5ef90d280da9a9e,0,0
6/4/17,4f6517acd97464c0,0,12
6/25/17,11763bb56275d817,0,0
6/4/17,8bfdc95d73baeb4e,0,19
6/4/17,93461cdf695a90b1,0,0
6/18/17,53a76df7b9b46b97,0,0
6/22/17,40724c755da2f44,0,0
6/23/17,a003daacfe63f824,0,0
6/13/17,f5f190d938e0158c,0,0
6/17/17,f0e874d77cb5a923,0,0
6/4/17,32c3e8d4b223fd10,0,0
6/15/17,73b14a466650c1f4,0,0
6/15/17,62662f50c80f1718,0,0
6/11/17,1ccde23bd8720d9a,0,1
6/2/17,b4e8315540aae03b,0,0
6/18/17,25d8c0c045662e7b,0,7
6/22/17,e9357fef386e21ee,0,0
6/21/17,e1cc9c8f411b9d57,0,0
6/11/17,9cf707eeb52acc0d,0,0
6/8/17,7f81979b5615ed95,0,0
6/15/17,8819f9ddbbdf01f7,0,0
6/14/17,ad1eda385422637a,0,0
6/24/17,7c4ca3b37f95ca12,0,0
6/4/17,ae06a0aa38920bc3,0,0
6/5/17,87cf3dc46d1ff6fc,0,0
6/20/17,add5f4b2dbf85688,0,0
6/15/17,65eae315766cf0e0,0,0
6/8/17,b032d0d2dea5b8ad,0,0
6/1/17,b895e915f0c48054,0,0
6/4/17,fcd77fd89d470262,0,0
6/5/17,1ad9e310b3502958,0,0
6/11/17,bec06f7d7c2605ee,0,0
6/16/17,c292e1ac7850214f,0,0
6/5/17,d0c6aee89f9b47b9,0,0
6/14/17,9500b57e90e41ab6,0,0
6/10/17,8fedc120cb185ace,0,0
6/25/17,8c8f299dae29d21d,0,0
6/14/17,e5105892311e7d6c,0,0
6/25/17,36e19984d7509396,0,0
6/9/17,a3c9a561c918d3aa,0,0
6/22/17,662ec21ed9924c25,0,0
6/10/17,93461cdf695a90b1,0,0
6/21/17,e6eccaf6c490e801,0,0
6/23/17,7053cd20a500dda,0,0
6/20/17,c5ef60fab1812b90,0,0
6/15/17,f73a7404b7b43a2,0,0
6/25/17,fd0bfeab993fa65,0,0
6/2/17,6442ddf4eb90888e,0,0
6/9/17,29eaf5a2179da7b3,0,0
6/25/17,3e2c535171be7ed5,0,0
6/21/17,b057526e0a141b5c,0,0
6/16/17,21fcc6b155520ce8,0,0
6/25/17,c5c1bfd258ee19e7,0,0
6/2/17,afef36b641c24041,0,0
6/12/17,b6466aa79eac6994,0,0
6/16/17,e04d154bc218d6e0,0,0
6/12/17,31e27b6588236e99,0,0
6/25/17,247f40cc3a2663c7,0,0
6/14/17,cf2b270333fc89e5,0,0
6/18/17,3a0806b91047afdc,0,0
6/12/17,34b5d0fd73e295df,0,0
6/10/17,8d240709731582cd,0,0
6/16/17,40aa093bbec6875a,0,0
6/18/17,ef3fc0b419904cf5,0,0
6/20/17,17891f4baf55b0c0,0,0
6/25/17,a8249d34ecc9dc88,0,0
6/6/17,f08d70c1534e6ff1,0,0
5/27/17,78fbefabc683baa7,0,0
6/6/17,4fcbb114ba3053e4,0,0
5/28/17,662391f89b04cadf,0,0
6/21/17,7aa36f82de2b9915,0,0
6/23/17,e35d4591f9ee4e7,0,0
6/22/17,8278e6e2652472cd,0,0
6/23/17,309472685269a72d,0,0
6/12/17,2f6907d7fb04ad10,0,0
6/23/17,6a00b31315fcff10,0,0
6/9/17,f79a98c25135090f,0,0
6/24/17,42ff30a32fd31bc,0,0
6/9/17,1ca1526ae92e41d1,0,0
6/25/17,8395ce98a8750521,0,0
6/25/17,d7fc4dcfbddfb759,0,0
6/23/17,94a06d9656084429,0,0
6/12/17,459d55a96612b514,0,45
6/2/17,1f5c814868102a20,0,0
6/4/17,88e6dab648fec5e1,0,0
6/21/17,fa35504c99052887,0,0
6/20/17,28445de4a749e100,0,0
6/3/17,732b14333a3a3582,0,0
6/25/17,ef8d838e2ae881d,0,0
6/13/17,b5f24882439e310e,0,0
6/8/17,35de40638e6d8589,0,18
6/24/17,bc286f91cfb17669,0,0
6/14/17,8b95b03c92ce3c8c,0,0
6/5/17,d90aeeccdf3586ba,0,0
6/25/17,d2a101ed998e0e3d,0,3
6/21/17,a30615ac268be82c,0,0
6/17/17,e654721d7339b872,0,0
6/22/17,4b78d8af9ec865a2,0,0
6/9/17,444b388945a05205,0,0
6/17/17,1174ce79fe7febf7,0,0
6/3/17,e6d78e410b3c72ae,0,0
5/28/17,890cb4b26ca53687,0,0
6/10/17,9d31e8cd7b52eb3a,0,0
6/21/17,ab0a92afbcc595dd,0,0
6/13/17,91fdc994bc545a0f,0,0
6/13/17,3f3b90b8457b8f3d,0,0
6/10/17,3078c971e622238a,0,0
6/13/17,dbf6b434db6a0493,0,0
6/7/17,becfdf6a3cd3b263,0,0
6/21/17,71445c67a429cfc6,0,0
6/15/17,eff3ec3361a92528,0,4
6/3/17,b78fcafc28e39c52,0,1
6/11/17,681de74a462a2137,0,0
6/12/17,4b998f56ccca4f75,0,0
6/20/17,bd0499376580709a,0,0
